dataset_indexhtml_path,file_name,artist,title,instrument,has_dadagp_txt,has_gp5,has_tabvae_csv,has_scalevae_csv,has_wav,has_xml,has_pdf,dadagp_num_lines,dadagp_num_measures,dadagp_total_wait_ticks,dadagp_total_note_ticks,dadagp_note_density,normalized_ticks_per_measure,xml_num_measures,tabvae_num_rows,tabvae_num_cols,scalevae_num_rows,scalevae_num_cols,scalevae_total_quarter_length,scalevae_midi_range_min,scalevae_midi_range_max,scalevae_appear_midi_min,scalevae_appear_midi_max,wav_length_sec,wav_num_samples,wav_sample_rate
3914,Intro16-DadaGP-v1.0\analysis_result\htmls\03914.html,delirium tremens - Vie ParadoxCe_distorted0,delirium tremens,Vie ParadoxCe,distorted0,1,1,1,1,1,1,1,405,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,45,57,26.998979591836736,1190655,44100
3915,Intro16-DadaGP-v1.0\analysis_result\htmls\03915.html,Delivrance duelling banjos - Duelling banjos_clean0,Delivrance duelling banjos,Duelling banjos,clean0,1,1,1,1,1,1,1,329,16,61440,58560,0.953125,3840.0,16,12,512,142,256,64.0,34,104,42,69,32.53798185941043,1434925,44100
3916,Intro16-DadaGP-v1.0\analysis_result\htmls\03916.html,Delorean - The Traps_distorted0,Delorean,The Traps,distorted0,1,1,1,1,1,1,1,217,16,61440,53280,0.8671875,3840.0,16,12,512,142,256,64.0,34,104,45,71,26.998979591836736,1190655,44100
3917,Intro16-DadaGP-v1.0\analysis_result\htmls\03917.html,Delux - Abre Los Ojos_distorted1,Delux,Abre Los Ojos,distorted1,1,1,1,1,1,1,1,729,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,64,51.0,2249100,44100
3918,Intro16-DadaGP-v1.0\analysis_result\htmls\03918.html,Dementia - Melancholia_clean0,Dementia,Melancholia,clean0,1,1,1,1,1,1,1,451,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,44,61,35.0,1543500,44100
3919,Intro16-DadaGP-v1.0\analysis_result\htmls\03919.html,Demo - Solnishko_distorted0,Demo,Solnishko,distorted0,1,1,1,1,1,1,1,283,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,72,80,30.42798185941043,1341874,44100
3920,Intro16-DadaGP-v1.0\analysis_result\htmls\03920.html,Demolition 23 - Hammersmith Palais_distorted0,Demolition 23,Hammersmith Palais,distorted0,1,1,1,1,1,1,1,445,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,69,28.6,1261260,44100
3921,Intro16-DadaGP-v1.0\analysis_result\htmls\03921.html,Demon n'Angel - Asylum_clean0,Demon n'Angel,Asylum,clean0,1,1,1,1,1,1,1,165,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,45,65,30.42798185941043,1341874,44100
3922,Intro16-DadaGP-v1.0\analysis_result\htmls\03922.html,Demon n'Angel - Demon_'n Angel_clean0,Demon n'Angel,Demon_'n Angel,clean0,1,1,1,1,1,1,1,149,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,67,74,28.6,1261260,44100
3923,Intro16-DadaGP-v1.0\analysis_result\htmls\03923.html,Demon n'Angel - Pornogore_distorted0,Demon n'Angel,Pornogore,distorted0,1,1,1,1,1,1,1,613,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,42,62,35.0,1543500,44100
3924,Intro16-DadaGP-v1.0\analysis_result\htmls\03924.html,Demon n'Angel - Women_clean0,Demon n'Angel,Women,clean0,1,1,1,1,1,1,1,293,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,45,64,35.0,1543500,44100
3925,Intro16-DadaGP-v1.0\analysis_result\htmls\03925.html,Demoniac - Night Demons_distorted0,Demoniac,Night Demons,distorted0,1,1,1,1,1,1,1,797,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,64,76,45.66598639455783,2013870,44100
3926,Intro16-DadaGP-v1.0\analysis_result\htmls\03926.html,Demonic Chipmunk - Dance Of The Chipmunks_distorted0,Demonic Chipmunk,Dance Of The Chipmunks,distorted0,1,1,1,1,1,1,1,269,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,39,53,23.20997732426304,1023560,44100
3927,Intro16-DadaGP-v1.0\analysis_result\htmls\03927.html,Demons & Wizards - Heaven Denies_distorted0,Demons & Wizards,Heaven Denies,distorted0,1,1,1,1,1,1,1,533,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,52,57,22.2,979020,44100
3928,Intro16-DadaGP-v1.0\analysis_result\htmls\03928.html,Demons & Wizards - Poor Man_'s Crusade_distorted0,Demons & Wizards,Poor Man_'s Crusade,distorted0,1,1,1,1,1,1,1,287,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,61,26.998979591836736,1190655,44100
3929,Intro16-DadaGP-v1.0\analysis_result\htmls\03929.html,Demons & Wizards - Tear Down The Wall_distorted1,Demons & Wizards,Tear Down The Wall,distorted1,1,1,1,1,1,1,1,319,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,54,70,41.398979591836735,1825695,44100
3930,Intro16-DadaGP-v1.0\analysis_result\htmls\03930.html,Demons & Wizards - Terror Train_distorted0,Demons & Wizards,Terror Train,distorted0,1,1,1,1,1,1,1,453,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,39,52,25.58798185941043,1128430,44100
3931,Intro16-DadaGP-v1.0\analysis_result\htmls\03931.html,Demons & Wizards - Wicked Witch_clean0,Demons & Wizards,Wicked Witch,clean0,1,1,1,1,1,1,1,331,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,42,66,37.90897959183673,1671786,44100
3932,Intro16-DadaGP-v1.0\analysis_result\htmls\03932.html,"Denver, John - Country Road (Take Me Home)_clean0","Denver, John",Country Road (Take Me Home),clean0,1,1,1,1,1,1,1,582,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,71,41.398979591836735,1825695,44100
3933,Intro16-DadaGP-v1.0\analysis_result\htmls\03933.html,"Denver, John - Country Roads_clean0","Denver, John",Country Roads,clean0,1,1,1,1,1,1,1,197,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,41,64,25.58798185941043,1128430,44100
3934,Intro16-DadaGP-v1.0\analysis_result\htmls\03934.html,"Denver, John - Leaving On A Jet Plane_clean0","Denver, John",Leaving On A Jet Plane,clean0,1,1,1,1,1,1,1,366,16,61440,59520,0.96875,3840.0,16,12,512,142,256,64.0,34,104,43,67,35.0,1543500,44100
3935,Intro16-DadaGP-v1.0\analysis_result\htmls\03935.html,"Denver, John - This Old Guitar_clean0","Denver, John",This Old Guitar,clean0,1,1,1,1,1,1,1,252,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,42,66,35.0,1543500,44100
3936,Intro16-DadaGP-v1.0\analysis_result\htmls\03936.html,Depeche Mode - Dream On_clean0,Depeche Mode,Dream On,clean0,1,1,1,1,1,1,1,395,16,61440,57600,0.9375,3840.0,16,12,512,142,256,64.0,34,104,44,56,67.0,2954700,44100
3937,Intro16-DadaGP-v1.0\analysis_result\htmls\03937.html,Depeche Mode - Enjoy The Silence 2004_distorted2,Depeche Mode,Enjoy The Silence 2004,distorted2,1,1,1,1,1,1,1,196,16,61440,60480,0.984375,3840.0,16,12,512,142,256,64.0,34,104,63,75,35.0,1543500,44100
3938,Intro16-DadaGP-v1.0\analysis_result\htmls\03938.html,Depeche Mode - Enjoy The Silence_clean0,Depeche Mode,Enjoy The Silence,clean0,1,1,1,1,1,1,1,291,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,44,51,37.90897959183673,1671786,44100
3939,Intro16-DadaGP-v1.0\analysis_result\htmls\03939.html,Depeche Mode - It Doesn't Matter Two_clean1,Depeche Mode,It Doesn't Matter Two,clean1,1,1,1,1,1,1,1,533,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,63,76,67.0,2954700,44100
3940,Intro16-DadaGP-v1.0\analysis_result\htmls\03940.html,Depeche Mode - Personal Jesus_clean0,Depeche Mode,Personal Jesus,clean0,1,1,1,1,1,1,1,621,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,59,41.398979591836735,1825695,44100
3941,Intro16-DadaGP-v1.0\analysis_result\htmls\03941.html,Depeche Mode - Policy Of Truth_clean0,Depeche Mode,Policy Of Truth,clean0,1,1,1,1,1,1,1,318,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,48,63,35.0,1543500,44100
3942,Intro16-DadaGP-v1.0\analysis_result\htmls\03942.html,Depeche Mode - Useless_distorted0,Depeche Mode,Useless,distorted0,1,1,1,1,1,1,1,184,16,61440,37440,0.609375,3840.0,16,12,512,142,256,64.0,34,104,61,82,45.66598639455783,2013870,44100
3943,Intro16-DadaGP-v1.0\analysis_result\htmls\03943.html,Deportivo - A L'avance_clean0,Deportivo,A L'avance,clean0,1,1,1,1,1,1,1,889,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,70,45.66598639455783,2013870,44100
3944,Intro16-DadaGP-v1.0\analysis_result\htmls\03944.html,Deportivo - La Salade_distorted0,Deportivo,La Salade,distorted0,1,1,1,1,1,1,1,611,16,61440,49920,0.8125,3840.0,16,12,512,142,256,64.0,34,104,41,65,41.398979591836735,1825695,44100
3945,Intro16-DadaGP-v1.0\analysis_result\htmls\03945.html,Deportivo - Queen Of The Universe_distorted0,Deportivo,Queen Of The Universe,distorted0,1,1,1,1,1,1,1,949,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,41,67,41.398979591836735,1825695,44100
3946,Intro16-DadaGP-v1.0\analysis_result\htmls\03946.html,Deportivo - Roma_clean0,Deportivo,Roma,clean0,1,1,1,1,1,1,1,363,16,61440,46080,0.75,3840.0,16,12,512,142,256,64.0,34,104,40,64,41.398979591836735,1825695,44100
3947,Intro16-DadaGP-v1.0\analysis_result\htmls\03947.html,Deportivo - Sur Le Moment_clean0,Deportivo,Sur Le Moment,clean0,1,1,1,1,1,1,1,549,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,45,69,51.0,2249100,44100
3948,Intro16-DadaGP-v1.0\analysis_result\htmls\03948.html,Deportivo - Wait A Little While_clean0,Deportivo,Wait A Little While,clean0,1,1,1,1,1,1,1,649,16,61440,42240,0.6875,3840.0,16,12,512,142,256,64.0,34,104,40,68,45.66598639455783,2013870,44100
3949,Intro16-DadaGP-v1.0\analysis_result\htmls\03949.html,Deportivo - Yard Of Blonde Girls_distorted0,Deportivo,Yard Of Blonde Girls,distorted0,1,1,1,1,1,1,1,499,16,61440,58200,0.947265625,3840.0,16,12,512,142,256,64.0,34,104,40,64,51.0,2249100,44100
3950,Intro16-DadaGP-v1.0\analysis_result\htmls\03950.html,Depresszio - Adj MCg (Edes Almokat!)_distorted0,Depresszio,Adj MCg (Edes Almokat!),distorted0,1,1,1,1,1,1,1,374,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,63,37.90897959183673,1671786,44100
3951,Intro16-DadaGP-v1.0\analysis_result\htmls\03951.html,Derek And The Dominos - Have You Ever Loved A Woman_distorted0,Derek And The Dominos,Have You Ever Loved A Woman,distorted0,1,1,1,1,0,0,0,629,16,61440,49840,0.8111979166666666,3840.0,0,12,512,142,256,64.0,34,104,40,63,0,0,0
3952,Intro16-DadaGP-v1.0\analysis_result\htmls\03952.html,Derinligin Zirvesi - Derinligin Zirvesi_distorted0,Derinligin Zirvesi,Derinligin Zirvesi,distorted0,1,1,1,1,1,1,1,301,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,45,65,41.398979591836735,1825695,44100
3953,Intro16-DadaGP-v1.0\analysis_result\htmls\03953.html,Derozer - 2100_distorted0,Derozer,2100,distorted0,1,1,1,1,1,1,1,486,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,43,62,26.998979591836736,1190655,44100
3954,Intro16-DadaGP-v1.0\analysis_result\htmls\03954.html,Derozer - Branca Day_distorted1,Derozer,Branca Day,distorted1,1,1,1,1,1,1,1,849,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,48,67,41.398979591836735,1825695,44100
3955,Intro16-DadaGP-v1.0\analysis_result\htmls\03955.html,Derozer - Mururoa_distorted0,Derozer,Mururoa,distorted0,1,1,1,1,1,1,1,661,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,42,64,26.998979591836736,1190655,44100
3956,Intro16-DadaGP-v1.0\analysis_result\htmls\03956.html,"Derringer, Rick - Rock And Roll Hoochie Koo_distorted1","Derringer, Rick",Rock And Roll Hoochie Koo,distorted1,1,1,1,1,1,1,1,441,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,74,41.398979591836735,1825695,44100
3957,Intro16-DadaGP-v1.0\analysis_result\htmls\03957.html,Descendants (The) - Myage_distorted0,Descendants (The),Myage,distorted0,1,1,1,1,1,1,1,547,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,39,67,22.2,979020,44100
3958,Intro16-DadaGP-v1.0\analysis_result\htmls\03958.html,"Descendents, The - Coffee Mug_distorted0","Descendents, The",Coffee Mug,distorted0,1,1,1,1,1,1,1,477,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,64,21.284988662131518,938668,44100
3959,Intro16-DadaGP-v1.0\analysis_result\htmls\03959.html,"Descendents, The - Hope_distorted0","Descendents, The",Hope,distorted0,1,1,1,1,1,1,1,953,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,42,62,32.53798185941043,1434925,44100
3960,Intro16-DadaGP-v1.0\analysis_result\htmls\03960.html,Destruction - Black Mass_distorted0,Destruction,Black Mass,distorted0,1,1,1,1,1,1,1,438,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,60,24.332993197278913,1073085,44100
3961,Intro16-DadaGP-v1.0\analysis_result\htmls\03961.html,Destruction - Mad Butcher_distorted0,Destruction,Mad Butcher,distorted0,1,1,1,1,1,1,1,309,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,65,22.2,979020,44100
3962,Intro16-DadaGP-v1.0\analysis_result\htmls\03962.html,Destruction - Soul Collector_distorted0,Destruction,Soul Collector,distorted0,1,1,1,1,1,1,1,559,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,38,47,35.0,1543500,44100
3963,Intro16-DadaGP-v1.0\analysis_result\htmls\03963.html,Detonautas - No Way Out_clean0,Detonautas,No Way Out,clean0,1,1,1,1,1,1,1,281,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,59,64,25.58798185941043,1128430,44100
3964,Intro16-DadaGP-v1.0\analysis_result\htmls\03964.html,Detonautas - Olhos Certos_distorted0,Detonautas,Olhos Certos,distorted0,1,1,1,1,1,1,1,85,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,61,41.398979591836735,1825695,44100
3965,Intro16-DadaGP-v1.0\analysis_result\htmls\03965.html,Detonautas - Outro Lugar_clean0,Detonautas,Outro Lugar,clean0,1,1,1,1,1,1,1,173,16,61440,57600,0.9375,3840.0,16,12,512,142,256,64.0,34,104,40,67,20.453990929705217,902021,44100
3966,Intro16-DadaGP-v1.0\analysis_result\htmls\03966.html,Detonautas - Quando O Sol Se For_distorted1,Detonautas,Quando O Sol Se For,distorted1,1,1,1,1,1,1,1,478,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,43,59,30.42798185941043,1341874,44100
3967,Intro16-DadaGP-v1.0\analysis_result\htmls\03967.html,"Deutschland, Joachim - Oase_distorted0","Deutschland, Joachim",Oase,distorted0,1,1,1,1,1,1,1,427,16,61440,46080,0.75,3840.0,16,12,512,142,256,64.0,34,104,40,72,32.53798185941043,1434925,44100
3968,Intro16-DadaGP-v1.0\analysis_result\htmls\03968.html,Deviates - Come with me_distorted0,Deviates,Come with me,distorted0,1,1,1,1,1,1,1,271,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,45,59,22.2,979020,44100
3969,Intro16-DadaGP-v1.0\analysis_result\htmls\03969.html,Devil Eyes - Belzebuth_clean0,Devil Eyes,Belzebuth,clean0,1,1,1,1,1,1,1,641,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,64,35.0,1543500,44100
3970,Intro16-DadaGP-v1.0\analysis_result\htmls\03970.html,Devil Eyes - Classe_clean0,Devil Eyes,Classe,clean0,1,1,1,1,1,1,1,453,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,45,69,37.90897959183673,1671786,44100
3971,Intro16-DadaGP-v1.0\analysis_result\htmls\03971.html,Devil Eyes - Kikou_clean0,Devil Eyes,Kikou,clean0,1,1,1,1,1,1,1,277,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,52,62,35.0,1543500,44100
3972,Intro16-DadaGP-v1.0\analysis_result\htmls\03972.html,Devil Eyes - Song_distorted0,Devil Eyes,Song,distorted0,1,1,1,1,1,1,1,420,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,43,64,24.332993197278913,1073085,44100
3973,Intro16-DadaGP-v1.0\analysis_result\htmls\03973.html,Devil Eyes - The Best Sam_clean0,Devil Eyes,The Best Sam,clean0,1,1,1,1,1,1,1,149,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,50,64,25.58798185941043,1128430,44100
3974,Intro16-DadaGP-v1.0\analysis_result\htmls\03974.html,Devo - (I Can't Get No) Satisfaction_clean0,Devo,(I Can't Get No) Satisfaction,clean0,1,1,1,1,1,1,1,660,16,61440,58080,0.9453125,3840.0,16,12,512,142,256,64.0,34,104,41,57,41.398979591836735,1825695,44100
3975,Intro16-DadaGP-v1.0\analysis_result\htmls\03975.html,Devo - Girl U Want_distorted0,Devo,Girl U Want,distorted0,1,1,1,1,1,1,1,259,16,61440,58080,0.9453125,3840.0,16,12,512,142,256,64.0,34,104,40,57,28.6,1261260,44100
3976,Intro16-DadaGP-v1.0\analysis_result\htmls\03976.html,Dew-Scented - Acts Of Rage_clean0,Dew-Scented,Acts Of Rage,clean0,1,1,1,1,1,1,1,386,16,61440,60000,0.9765625,3840.0,16,12,512,142,256,64.0,34,104,39,60,24.332993197278913,1073085,44100
3977,Intro16-DadaGP-v1.0\analysis_result\htmls\03977.html,Dew-Scented - Unconditional_distorted0,Dew-Scented,Unconditional,distorted0,1,1,1,1,1,1,1,309,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,38,67,22.2,979020,44100
3978,Intro16-DadaGP-v1.0\analysis_result\htmls\03978.html,Dewa - Pupus_distorted0,Dewa,Pupus,distorted0,1,1,1,1,1,1,1,398,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,62,25.58798185941043,1128430,44100
3979,Intro16-DadaGP-v1.0\analysis_result\htmls\03979.html,DF Forum Members - Angel With No Name_clean0,DF Forum Members,Angel With No Name,clean0,1,1,1,1,1,1,1,277,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,52,66,51.0,2249100,44100
3980,Intro16-DadaGP-v1.0\analysis_result\htmls\03980.html,DF Forum Members - Crossing Through Time_distorted0,DF Forum Members,Crossing Through Time,distorted0,1,1,1,1,1,1,1,253,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,59,80,41.398979591836735,1825695,44100
3981,Intro16-DadaGP-v1.0\analysis_result\htmls\03981.html,DF Forum Members - Demonwarriors_distorted0,DF Forum Members,Demonwarriors,distorted0,1,1,1,1,1,1,1,507,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,42,71,45.66598639455783,2013870,44100
3982,Intro16-DadaGP-v1.0\analysis_result\htmls\03982.html,DF Forum Members - Video Game Metal_distorted2,DF Forum Members,Video Game Metal,distorted2,1,1,1,1,1,1,1,57,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,43,47,28.6,1261260,44100
3983,Intro16-DadaGP-v1.0\analysis_result\htmls\03983.html,Diablo - Black Swan_clean0,Diablo,Black Swan,clean0,1,1,1,1,1,1,1,93,16,61440,30720,0.5,3840.0,16,12,512,142,256,64.0,34,104,40,54,35.0,1543500,44100
3984,Intro16-DadaGP-v1.0\analysis_result\htmls\03984.html,Diabolical Masquerade - Rider On The Bonez_clean0,Diabolical Masquerade,Rider On The Bonez,clean0,1,1,1,1,1,1,1,293,16,61440,42240,0.6875,3840.0,16,12,512,142,256,64.0,34,104,64,72,35.0,1543500,44100
3985,Intro16-DadaGP-v1.0\analysis_result\htmls\03985.html,Diamond Head - Shoot The Lights_distorted0,Diamond Head,Shoot The Lights,distorted0,1,1,1,1,1,1,1,397,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,56,28.6,1261260,44100
3986,Intro16-DadaGP-v1.0\analysis_result\htmls\03986.html,Diamond Head - The Prince_distorted0,Diamond Head,The Prince,distorted0,1,1,1,1,1,1,1,469,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,62,30.42798185941043,1341874,44100
3987,Intro16-DadaGP-v1.0\analysis_result\htmls\03987.html,Dibob - 1x0 Eu_distorted0,Dibob,1x0 Eu,distorted0,1,1,1,1,1,1,1,405,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,59,30.42798185941043,1341874,44100
3988,Intro16-DadaGP-v1.0\analysis_result\htmls\03988.html,"Dick Face, Hansi Band - Message From Another World_clean0","Dick Face, Hansi Band",Message From Another World,clean0,1,1,1,1,1,1,1,685,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,71,41.398979591836735,1825695,44100
3989,Intro16-DadaGP-v1.0\analysis_result\htmls\03989.html,"Dickinson, Bruce -  Road To Hell_distorted0","Dickinson, Bruce", Road To Hell,distorted0,1,1,1,1,1,1,1,184,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,50,60,23.20997732426304,1023560,44100
3990,Intro16-DadaGP-v1.0\analysis_result\htmls\03990.html,"Dickinson, Bruce - All The Young Dudes_clean0","Dickinson, Bruce",All The Young Dudes,clean0,1,1,1,1,1,1,1,421,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,45,67,51.0,2249100,44100
3991,Intro16-DadaGP-v1.0\analysis_result\htmls\03991.html,"Dickinson, Bruce - Born In 58_clean0","Dickinson, Bruce",Born In 58,clean0,1,1,1,1,1,1,1,241,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,67,35.0,1543500,44100
3992,Intro16-DadaGP-v1.0\analysis_result\htmls\03992.html,"Dickinson, Bruce - Broken_distorted0","Dickinson, Bruce",Broken,distorted0,1,1,1,1,1,1,1,209,16,61440,42240,0.6875,3840.0,16,12,512,142,256,64.0,34,104,38,60,41.398979591836735,1825695,44100
3993,Intro16-DadaGP-v1.0\analysis_result\htmls\03993.html,"Dickinson, Bruce - Chemical Wedding_clean0","Dickinson, Bruce",Chemical Wedding,clean0,1,1,1,1,1,1,1,185,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,48,64,30.42798185941043,1341874,44100
3994,Intro16-DadaGP-v1.0\analysis_result\htmls\03994.html,"Dickinson, Bruce - Darkness Be My Friend_clean0","Dickinson, Bruce",Darkness Be My Friend,clean0,1,1,1,1,1,1,1,406,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,67,32.53798185941043,1434925,44100
3995,Intro16-DadaGP-v1.0\analysis_result\htmls\03995.html,"Dickinson, Bruce - Gates of Urizen_clean1","Dickinson, Bruce",Gates of Urizen,clean1,1,1,1,1,1,1,1,481,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,64,32.53798185941043,1434925,44100
3996,Intro16-DadaGP-v1.0\analysis_result\htmls\03996.html,"Dickinson, Bruce - Gods Of War_distorted0","Dickinson, Bruce",Gods Of War,distorted0,1,1,1,1,1,1,1,223,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,69,30.42798185941043,1341874,44100
3997,Intro16-DadaGP-v1.0\analysis_result\htmls\03997.html,"Dickinson, Bruce - Gypsy Road_clean0","Dickinson, Bruce",Gypsy Road,clean0,1,1,1,1,1,1,1,519,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,69,51.0,2249100,44100
3998,Intro16-DadaGP-v1.0\analysis_result\htmls\03998.html,"Dickinson, Bruce - Hell on Wheels ( with the solos )_distorted0","Dickinson, Bruce",Hell on Wheels ( with the solos ),distorted0,1,1,1,1,1,1,1,589,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,57,41.398979591836735,1825695,44100
3999,Intro16-DadaGP-v1.0\analysis_result\htmls\03999.html,"Dickinson, Bruce - Hell On Wheels_distorted0","Dickinson, Bruce",Hell On Wheels,distorted0,1,1,1,1,1,1,1,621,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,52,41.398979591836735,1825695,44100
4000,Intro16-DadaGP-v1.0\analysis_result\htmls\04000.html,"Dickinson, Bruce - Inertia_clean0","Dickinson, Bruce",Inertia,clean0,1,1,1,1,1,1,1,769,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,45,69,32.53798185941043,1434925,44100
4001,Intro16-DadaGP-v1.0\analysis_result\htmls\04001.html,"Dickinson, Bruce - Innerspace_clean0","Dickinson, Bruce",Innerspace,clean0,1,1,1,1,1,1,1,443,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,44,67,30.42798185941043,1341874,44100
